ingest_clumps_ranges	rangesetblaze (ranges)	100000 	 317.2716116799142
intersect_k_sets	rangesetblaze (2-at-a-time)	10 	 96636.36841684685
intersect_k_sets	rangesetblaze (2-at-a-time)	100 	 806496.6972041668
intersect_k_sets	rangesetblaze (2-at-a-time)	2 	 22193.012676341572
intersect_k_sets	rangesetblaze (2-at-a-time)	25 	 228492.27292460657
intersect_k_sets	rangesetblaze (2-at-a-time)	5 	 55150.82892936276
intersect_k_sets	rangesetblaze (2-at-a-time)	50 	 415907.08485045185
intersect_k_sets	rangesetblaze (multiway dyn)	10 	 31893.67678575643
intersect_k_sets	rangesetblaze (multiway dyn)	100 	 60778.07774309964
intersect_k_sets	rangesetblaze (multiway dyn)	2 	 21334.364337803065
intersect_k_sets	rangesetblaze (multiway dyn)	25 	 39162.62836268853
intersect_k_sets	rangesetblaze (multiway dyn)	5 	 26519.173322635652
intersect_k_sets	rangesetblaze (multiway dyn)	50 	 47228.58775911283
intersect_k_sets	rangesetblaze (multiway static)	10 	 29205.738449945347
intersect_k_sets	rangesetblaze (multiway static)	100 	 53078.56850941336
intersect_k_sets	rangesetblaze (multiway static)	2 	 19702.77334894837
intersect_k_sets	rangesetblaze (multiway static)	25 	 36346.72754961424
intersect_k_sets	rangesetblaze (multiway static)	5 	 24827.68389241316
intersect_k_sets	rangesetblaze (multiway static)	50 	 43733.8252584267
k_play	dyn	25 	 371507.5
overflow	a_ cast i128	0 	 0.7523590495904681
overflow	b_ short circuit	0 	 0.620547040258922
overflow	c_ chatgpt 4	0 	 0.599538398806749
overflow	d_ cast i64	0 	 0.5525655251212599
union_two_sets	rangemap 0.1	1 	 7050.1511459781
union_two_sets	rangemap 0.1	8 	 8174.78853144049
union_two_sets	rangemap 0.1	90 	 13956.04803431559
union_two_sets	rangemap 0.1	90089 	 11015741.0
union_two_sets	rangemap 0.1	9027 	 1083432.155602327
union_two_sets	rangemap 0.1	915 	 78192.19823689727
union_two_sets	rangesetblaze 0.1	1 	 5132.322263689043
union_two_sets	rangesetblaze 0.1	8 	 6635.0277077950095
union_two_sets	rangesetblaze 0.1	90 	 13828.863762706475
union_two_sets	rangesetblaze 0.1	90089 	 1806150.9915231117
union_two_sets	rangesetblaze 0.1	9027 	 187148.40940417763
union_two_sets	rangesetblaze 0.1	915 	 34332.097258259935
worst	btreeset	1 	 56.522910222550166
worst	btreeset	10 	 103.06718928295213
worst	btreeset	100 	 1419.2844794363525
worst	btreeset	1000 	 17336.19041292787
worst	btreeset	10000 	 203493.7900087829
worst	hashset	1 	 38.242773764062925
worst	hashset	10 	 135.13879132514307
worst	hashset	100 	 1096.5067983891488
worst	hashset	1000 	 10231.286190343695
worst	hashset	10000 	 89663.41840241563
worst	rangesetblaze	1 	 105.0370979270108
worst	rangesetblaze	10 	 335.80331958071156
worst	rangesetblaze	100 	 2372.4589131770367
worst	rangesetblaze	1000 	 19804.59325617403
worst	rangesetblaze	10000 	 240279.03551993542
